CLIA	NPI	NPI_CLM_CNT	CLIA_CLM_CNT	TOTAL_CLM_CNT	NPI_FAC_NAME	NPI_ADDR_1	NPI_ADDR_2	NPI_CITY	NPI_STATE	NPI_ZIP	CLIA_FAC_NAME	CLIA_ADDR_1	CLIA_ADDR_2	CLIA_CITY	CLIA_STATE	CLIA_ZIP
	1225159809	4		4	UVALDE COUNTY HOSPITAL AUTHORITY	1400 HILLTOP RD		KERRVILLE	TX	780282851	NA	NA	NA	NA	NA	NA
	1659307957	603		603	FAYETTE COUNTY NURSING HOME LLC	151 WISDOM RD		PEACHTREE CITY	GA	302693937	NA	NA	NA	NA	NA	NA
	1659310662	350		350	LOWNDES COUNTY HEALTH SERVICES, LLC	413 PENDLETON PL		VALDOSTA	GA	316022632	NA	NA	NA	NA	NA	NA
	1225195340	122		122	INDIANA UNIVERSITY HEALTH BALL MEMORIAL HOSPITAL, INC.	2401 W UNIVERSITY AVE		MUNCIE	IN	473033428	NA	NA	NA	NA	NA	NA
	1225198211	48		48	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
	1225217987	11		11	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
	1225226855	12		12	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
	1225228547	1		1	GULF COAST SURGICAL CENTER	402 DUNN ST		HOUMA	LA	703604704	NA	NA	NA	NA	NA	NA
	1659325504	8		8	PEAK MEDICAL NEW MEXICO NO. 3, INC.	4210 SABANA GRANDE AVE SE		RIO RANCHO	NM	871241152	NA	NA	NA	NA	NA	NA
	1225281744	1		1	GENERATIONS FAMILY PRACTICE PLLC	3336 E CHANDLER HEIGHTS RD STE 113		GILBERT	AZ	852984263	NA	NA	NA	NA	NA	NA
	1225291859	530		530	KAISER FOUNDATION HEALTH PLAN OF GEORGIA INC.	20 GLENLAKE PKWY NE		ATLANTA	GA	303283473	NA	NA	NA	NA	NA	NA
	1225301419	673		673	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
	1225303480	28		28	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
	1659340370	20		20	SKY LAKES MEDICAL CENTER INC	2865 DAGGETT AVE		KLAMATH FALLS	OR	976011106	NA	NA	NA	NA	NA	NA
	1225318983	19		19	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
	1225330624	215		215	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
	1225332042	28		28	US TOXICOLOGY LLC	13601 PRESTON RD	SUITE 220	DALLAS	TX	752404911	NA	NA	NA	NA	NA	NA
	1225336456	26		26	PETUNIA HOLDINGS, LLC	3275 VILLA LN		NAPA	CA	945583016	NA	NA	NA	NA	NA	NA
	1225363443	22		22	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
	1225366826	2		2	EMORY UNIVERSITY	1365 CLIFTON RD NE	B4302A	ATLANTA	GA	303221013	NA	NA	NA	NA	NA	NA
	1225369002	6		6	RHEEM VALLEY HEALTHCARE, LLC	348 RHEEM BLVD		MORAGA	CA	945561516	NA	NA	NA	NA	NA	NA
	1225382831	9		9	DR. MARK W. NOLAN, M.D., PLLC	809 WILLOW LN		POINT PLEASANT	WV	255502018	NA	NA	NA	NA	NA	NA
	1225388408	17		17	AML DIAGNOSTICS, INC	154 NW 16TH STREET		BOCA RATON	FL	334321607	NA	NA	NA	NA	NA	NA
	1225422066	14		14	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
	1659357440	1		1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
	1225424294	1,550		1,550	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
	1225469307	10		10	CALIFORNIA DEPARTMENT OF VETERANS AFFAIRS - FRESNO HOME	2811 W CALIFORNIA AVE		FRESNO	CA	937062307	NA	NA	NA	NA	NA	NA
	1659363844	2		2	LASER & SURGERY CENTER OF ACADIANA	514 SAINT LANDRY ST		LAFAYETTE	LA	705064626	NA	NA	NA	NA	NA	NA
	1659364206	21		21	LITTLE HILLS HEALTHCARE, L.L.C.	4801 WELDON SPRING PARKWAY		SAINT CHARLES	MO	633045611	NA	NA	NA	NA	NA	NA
	1235110438	7		7	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
	1659366003	1		1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
	1235112657	5		5	TOLEDO NURSING CENTER, INC.	1009 OBRIE ST		ZWOLLE	LA	714862510	NA	NA	NA	NA	NA	NA
	1235112871	47		47	S E M HAVEN, INC.	225 CLEVELAND AVE		MILFORD	OH	451501009	NA	NA	NA	NA	NA	NA
	1659367639	2		2	OPRS COMMUNITIES	1216 5TH AVE		YOUNGSTOWN	OH	445041605	NA	NA	NA	NA	NA	NA
	1932286671	42		42	NORMANDIE WILSHIRE RETIREMENT HOTEL INC	6700 SEPULVEDA BLVD		VAN NUYS	CA	914111248	NA	NA	NA	NA	NA	NA
	1235126103	220		220	SENIOR HEALTH - MEADOWBROOK, LLC	100 WINDSOR DR.		VAN ALSTYNE	TX	754950307	NA	NA	NA	NA	NA	NA
	1235127663	7		7	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
	1659380863	1		1	NILOFER NISAR MD PLC	34815 W MICHIGAN AVE	SUITE C	WAYNE	MI	481841799	NA	NA	NA	NA	NA	NA
	1235128018	1		1	IVY HEALTH CARE,INC.	2025 WYOMING AVE		CINCINNATI	OH	452051112	NA	NA	NA	NA	NA	NA
	1366846321	4		4	LABORATORY CORPORATION OF AMERICA HOLDINGS	12611 N COMMUNITY HOUSE RD		CHARLOTTE	NC	282773816	NA	NA	NA	NA	NA	NA
	1235133687	46		46	GHC OF NATIONAL CITY I, LLC	902 SOUTH EUCLID AVE		NATIONAL CITY	CA	919503808	NA	NA	NA	NA	NA	NA
	1659440485	11,875		11,875	CENTER FOR ADVANCED REPRODUCTIVE SERVICES, PC	2 BATTERSON PARK RD		FARMINGTON	CT	060322568	NA	NA	NA	NA	NA	NA
	1235136771	5		5	TEXAN NURSING AND REHAB OF SAN MARCOS LLC	1600 N IH 35		SAN MARCOS	TX	786666712	NA	NA	NA	NA	NA	NA
	1235137555	12		12	AIR FORCE VILLAGE WEST, INC.	17050 ARNOLD DR		RIVERSIDE	CA	925182855	NA	NA	NA	NA	NA	NA
	1235138868	3,265		3,265	DIAGNOSTIC PATHOLOGY MEDICAL GROUP INC	3301 C ST	#200E	SACRAMENTO	CA	958163300	NA	NA	NA	NA	NA	NA
	1235139312	131		131	JENNIE STUART MEDICAL CENTER	320 W 18TH ST		HOPKINSVILLE	KY	422401965	NA	NA	NA	NA	NA	NA
	1235147984	3		3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
	1235152679	33		33	SAGAR INC.	1244 TRAVIS BLVD		FAIRFIELD	CA	945334802	NA	NA	NA	NA	NA	NA
	1659469799	2		2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
	1235159039	17		17	GREENBRAE CARE CENTER, LLC	1220 S ELISEO DR		GREENBRAE	CA	949042006	NA	NA	NA	NA	NA	NA
	1235163221	22		22	PAIN MANAGEMENT AND REHABILITATION INC.	245 VILLAGE CENTER PKWY	# 130	STOCKBRIDGE	GA	302819096	NA	NA	NA	NA	NA	NA
	1235171174	418		418	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
	1235175126	620		620	BALDWIN COUNTY NURSING HOME LLC	313 ALLEN MEMORIAL DR SW		MILLEDGEVILLE	GA	310614405	NA	NA	NA	NA	NA	NA
	1235177486	3		3	UNIVERSITY OF TEXAS HEALTH CENTER AT TYLER	11937 US HIGHWAY 271		TYLER	TX	757083154	NA	NA	NA	NA	NA	NA
	1235179086	8		8	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
	1235180480	122		122	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
	1235184904	1		1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
	1235185752	49		49	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
	1235186750	389		389	PRUITTHEALTH-SAVANNAH, LLC	12825 WHITE BLUFF ROAD		SAVANNAH	GA	314192993	NA	NA	NA	NA	NA	NA
	1235186800	141		141	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
	1235186974	554		554	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
	1659612992	1		1	CENTURY VILLA, INC.	301 CENTINELA AVE		INGLEWOOD	CA	903023231	NA	NA	NA	NA	NA	NA
	1235194788	103		103	SNH SE TENANT TRS, INC.	4620 BELLAIRE BLVD		BELLAIRE	TX	774014231	NA	NA	NA	NA	NA	NA
	1659631364	1		1	MID COUNTY URGENT CARE, PLLC	4700 HIGHWAY 365	UNIT J- GULF BREEZE SHOPPING CENTER	PORT ARTHUR	TX	776427718	NA	NA	NA	NA	NA	NA
	1235200676	55		55	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
	1235213810	65		65	LONGWOOD MANOR	4853 W WASHINGTON BLVD		LOS ANGELES	CA	900161501	NA	NA	NA	NA	NA	NA
	1659644466	100		100	ALEXANDROS GIANNAKAKOS MD PC	192 GUYON AVE		STATEN ISLAND	NY	103063943	NA	NA	NA	NA	NA	NA
	1659646602	13		13	HUNTINGTON REPRODUCTIVE CENTER	1950 SUNNYCREST DR	SUITE 2400	FULLERTON	CA	928353638	NA	NA	NA	NA	NA	NA
	1376674192	744		744	SAN ANTONIO HEALTH SERVICE CORP	5819 PECAN VALLEY DR		SAN ANTONIO	TX	782232449	NA	NA	NA	NA	NA	NA
	1235227083	2		2	ASPEN CARE COMMUNITY, LLC	3105 W ARKANSAS AVE		DENVER	CO	802194004	NA	NA	NA	NA	NA	NA
	1235227737	7		7	SOUTHERN CRESCENT HOSPITAL FOR SPECIALTY CARE, INC.	11 UPPER RIVERDALE RD SW	6TH FLOOR	RIVERDALE	GA	302742615	NA	NA	NA	NA	NA	NA
	1235233875	73		73	UNIVERSITY OB-GYN, INC	450 VETERANS MEMORIAL PKWY	SUITE 401	EAST PROVIDENCE	RI	029145300	NA	NA	NA	NA	NA	NA
	1376716316	1		1	CPM SUGERY CENTER, P.C.	3870 MEDICAL PARK DR	SUITE 100	AUSTELL	GA	301061110	NA	NA	NA	NA	NA	NA
	1659715647	950		950	CORPUS CHRISTI HEALTH FACILITIES LP	3050 SUNNYBROOK RD		CORPUS CHRISTI	TX	784151748	NA	NA	NA	NA	NA	NA
	1659771160	140		140	GLOBAL MOLECULAR LABS, LLC	610 COIT RD STE 200		PLANO	TX	750755703	NA	NA	NA	NA	NA	NA
	1235239211	6,494		6,494	MERCY HEALTH - ANDERSON HOSPITAL, LLC	7500 STATE RD		CINCINNATI	OH	452552439	NA	NA	NA	NA	NA	NA
	1235239567	207		207	CENTURY CARE OF GASTONIA, INC	2780 X RAY DR		GASTONIA	NC	280547490	NA	NA	NA	NA	NA	NA
	1235242082	1		1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
	1235250705	39		39	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
	1235256801	135		135	HOSPITAL SERVICE DISTRICT NO. 1 CALDWELL PARISH	7939 HIGHWAY 165		COLUMBIA	LA	71418	NA	NA	NA	NA	NA	NA
	1235259193	14		14	SSC LOVELAND OPERATING COMPANY LLC	821 DUFFIELD CT		LOVELAND	CO	805375228	NA	NA	NA	NA	NA	NA
	1235263724	1		1	OUR LADY OF THE LAKE REGIONAL MEDICAL CENTER	8415 GOODWOOD BLVD	SUITE 105	BATON ROUGE	LA	708067851	NA	NA	NA	NA	NA	NA
	1235264284	34		34	DERMATOLOGY & SKIN CANCER CENTER OF NM PC	6200 UPTOWN BLVD NE	STE. 410	ALBUQUERQUE	NM	871104159	NA	NA	NA	NA	NA	NA
	1669403036	252		252	OAKS NURSING HOME INC	777 NURSING HOME RD		MARSHALLVILLE	GA	310573715	NA	NA	NA	NA	NA	NA
	1235267972	26		26	TY FIVE STAR CORPORATION	1652 MONO AVE		SAN LEANDRO	CA	945782020	NA	NA	NA	NA	NA	NA
	1235275975	45		45	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
	1235290651	125		125	NORTH CAROLINA STATE LABORATORY OF PUBLIC HEALTH	4312 DISTRICT DR		RALEIGH	NC	276075490	NA	NA	NA	NA	NA	NA
	1235290818	13		13	COMMUNITY HOSPITAL OF SAN BERNARDINO	1805 MEDICAL CENTER DR		SAN BERNARDINO	CA	924111217	NA	NA	NA	NA	NA	NA
	1235294075	2		2	PUTNAM COUNTY HOSPITAL	501 S MURPHY AVE		BRAZIL	IN	478348316	NA	NA	NA	NA	NA	NA
	1235299132	16		16	COOK CHILDRENS NORTHEAST HOSPITAL, LLC	6316 PRECINCT LINE RD		HURST	TX	760542766	NA	NA	NA	NA	NA	NA
	1235299710	55		55	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
	1235301326	804		804	GALLAWAY OPERATOR LLC	435 OLD BROWNSVILLE RD		GALLAWAY	TN	380360000	NA	NA	NA	NA	NA	NA
	1235309105	1,199		1,199	UNSOM MULTISPECIALTY GROUP PRACTICE NORTH INC	1 MANVILLE MEDICAL BLDG	MAIL STOP 350	RENO	NV	895570001	NA	NA	NA	NA	NA	NA
	1235310376	7		7	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
	1235318338	10		10	SMITHVILLE HOSPITAL AUTHORITY	1373 N AVENUE C		ELGIN	TX	786211528	NA	NA	NA	NA	NA	NA
	1235330242	2		2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
	1235334541	1		1	CC/PDR-SCOTTSDALE, L.L.C.	7501 E THOMPSON PEAK PKWY		SCOTTSDALE	AZ	852554525	NA	NA	NA	NA	NA	NA
	1235336306	3		3	LAMOUTTE & VERDEJA MDS P A	1601 W TIMBERLANE DR	SUITE 600	PLANT CITY	FL	335660959	NA	NA	NA	NA	NA	NA
	1235356726	31		31	YAFFE RUDEN AND ASSOCIATE L L P	201 E 65TH ST		NEW YORK	NY	100216701	NA	NA	NA	NA	NA	NA
	1669458634	4		4	HIGHLANDS PATHOLOGY CONSULTANTS, P.C.	130 W RAVINE RD		KINGSPORT	TN	376603810	NA	NA	NA	NA	NA	NA
	1235375445	1,523		1,523	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
	1235389982	2		2	METWEST INC	3005 S SAINT FRANCIS DR STE A		SANTA FE	NM	875056964	NA	NA	NA	NA	NA	NA
	1235399726	26		26	NORTHWEST CENTER MEDICAL SERVICES CORP	3400 BROADWAY		GARY	IN	464081101	NA	NA	NA	NA	NA	NA
	1669475166	7		7	ANCHORAGE NEIGHBORHOOD HEALTH CENTER, INC.	1217 E 10TH AVE		ANCHORAGE	AK	99501	NA	NA	NA	NA	NA	NA
	1235404674	1		1	CAREMERIDIAN, LLC	5640 AZTEC DR		LA MESA	CA	919421948	NA	NA	NA	NA	NA	NA
	1669480323	1,093		1,093	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
	1235407933	106		106	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
	1669490538	4		4	FAMILY MEDICINE CENTER	2108 TEXAS AVE		ALEXANDRIA	LA	713013944	NA	NA	NA	NA	NA	NA
	1235423831	1		1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
	1669506275	1		1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
	1235438995	1		1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
	1235443714	450		450	HMG PARK MANOR OF DEERBROOK LLC	9250 HUMBLE WESTFIELD RD		HUMBLE	TX	773384247	NA	NA	NA	NA	NA	NA
	1235448184	6		6	SCOTT L WIESEN MD LLC	625 TAMIAMI TRL N	SUITE 304	NAPLES	FL	341028143	NA	NA	NA	NA	NA	NA
	1669538047	2,238		2,238	CULPEPER MEMORIAL HOSPITAL, INC.	501 SUNSET LN		CULPEPER	VA	227013917	NA	NA	NA	NA	NA	NA
	1235486606	1		1	LOUISIANA ONCOLOGY, LLC	102 THOMAS RD	SUITE 113	WEST MONROE	LA	712917366	NA	NA	NA	NA	NA	NA
	1235500992	4		4	CENTRAL CLINCIAL DIAGNOSTICS, LLC	25510 I-45 N	STE 1C	SPRING	TX	773861375	NA	NA	NA	NA	NA	NA
	1235528225	7		7	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
	1235533613	467		467	FIRMUS LABS, LTD.	10000 VIRGINIA MANOR RD	SUITE 350	BELTSVILLE	MD	207054201	NA	NA	NA	NA	NA	NA
	1669552022	1		1	GREEN ACRES LODGE INC	8101 HILL DR		ROSEMEAD	CA	917704128	NA	NA	NA	NA	NA	NA
	1235549510	2		2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
	1235563958	3		3	CUCHARRAS OPERATIONS, LLC	2612 W CUCHARRAS ST		COLORADO SPRINGS	CO	809043031	NA	NA	NA	NA	NA	NA
	1235574740	45		45	LIFE IN A BLENDER FAMILY MEDICINE, LLC	132 PROFESSIONAL PARK DR UNIT A		CONWAY	SC	295269268	NA	NA	NA	NA	NA	NA
	1245201094	7		7	SCREVEN COUNTY HOSPITAL	215 MIMS RD		SYLVANIA	GA	304671994	NA	NA	NA	NA	NA	NA
	1245214642	15		15	SPJST REST HOME	8611 MAIN ST		NEEDVILLE	TX	774618136	NA	NA	NA	NA	NA	NA
	1669569356	1		1	OCTOBER ENTERPRISES, INC.	501 W LEXINGTON RD		EATON	OH	453209274	NA	NA	NA	NA	NA	NA
	1245216357	39		39	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
	1245221050	4		4	UNIVERSAL HEALTH SERVICES OF RANCHO SPRINGS INC	25500 MEDICAL CENTER DR		MURRIETA	CA	925625965	NA	NA	NA	NA	NA	NA
	1245224237	813		813	SOUTHWEST LTC GULF HEALTHCARE LTD	3702 COVE VIEW BLVD		GALVESTON	TX	775548013	NA	NA	NA	NA	NA	NA
	1245224732	86		86	RIVERSIDE SANITARIUM, LLC	4580 PALM AVENUE		RIVERSIDE	CA	92501	NA	NA	NA	NA	NA	NA
	1245226190	8,288		8,288	LEESBURG REGIONAL MEDICAL CENTER INC	600 E DIXIE AVE		LEESBURG	FL	347485925	NA	NA	NA	NA	NA	NA
	1245228469	3		3	BERKLEY WEST CONVALESCENT HOSPITAL, INC	1623 ARIZONA AVE		SANTA MONICA	CA	904041209	NA	NA	NA	NA	NA	NA
	1245230820	10		10	RHA COMMUNITY SERVICES OF UTAH	645 S 1300 E		SALT LAKE CITY	UT	841023206	NA	NA	NA	NA	NA	NA
	1245233824	1		1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
	1245233923	1		1	SPECTRA EYE INSTITUTE, LLC	9849 W THUNDERBIRD BLVD		SUN CITY	AZ	853512963	NA	NA	NA	NA	NA	NA
	1245237742	25		25	REGIONAL UROLOGY LLC.	255 BERT KOUNS LOOP		SHREVEPORT	LA	711068150	NA	NA	NA	NA	NA	NA
	1245239540	1		1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
	1245239862	1		1	MACINTOSH COMPANY	3929 HOOVER RD		GROVE CITY	OH	431232853	NA	NA	NA	NA	NA	NA
	1245246644	37		37	GUTHRIE MEDICAL GROUP, P.C.	1 GUTHRIE SQ		SAYRE	PA	188401625	NA	NA	NA	NA	NA	NA
	1245257708	13		13	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
	1245258870	146		146	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
	1245265230	1		1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
	1386840957	1,020		1,020	DALWORTH HEALTH CARE LLC	405 DUNCAN PERRY RD		ARLINGTON	TX	760115412	NA	NA	NA	NA	NA	NA
	1245265842	2		2	YUBADOCS MEDICAL GROUP, INC	2090 NEVADA CITY HWY		GRASS VALLEY	CA	95945	NA	NA	NA	NA	NA	NA
	1245273358	7		7	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
	1386875656	6		6	PARKSIDE MANOR LLC	317 ODDVILLE AVENUE	SUITE B	CYNTHIANA	KY	41031	NA	NA	NA	NA	NA	NA
	1386876753	349		349	CASCADE-KENDALL HEALTH SERVICES, LTD	1440 RIVER RD		BOERNE	TX	780069998	NA	NA	NA	NA	NA	NA
	1669719910	89		89	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
	1669731881	4		4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
	1245277334	1		1	GARDEN GROVE MEDICAL INVESTORS LTD	12332 GARDEN GROVE BLVD		GARDEN GROVE	CA	928431804	NA	NA	NA	NA	NA	NA
	1801917497	4		4	SSC FORT WORTH NURSING & REHABILITATION CENTER OPERATING COMPANY LLC	4825 WELLESLEY AVE		FORT WORTH	TX	761076148	NA	NA	NA	NA	NA	NA
	1245284728	12		12	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
	1245284769	265		265	OUACHITA COUNTY MEDICAL CENTER	638 CALIFORNIA AVE SW		CAMDEN	AR	717014604	NA	NA	NA	NA	NA	NA
	1245286228	464		464	BEVERLY ENTERPRISES - ALABAMA, INC.	510 WOLF CREEK RD N		PELL CITY	AL	351252477	NA	NA	NA	NA	NA	NA
	1245288083	56		56	EVERGREEN AT HEARTWOOD AVENUE, L.L.C.	1044 HEARTWOOD AVE		VALLEJO	CA	945915637	NA	NA	NA	NA	NA	NA
	1245288729	402		402	UNIVERSITY PHYSICIANS INCORPORATED	3055 ROSLYN ST UNIT 200	CYTOGENETICS LABORATORY	DENVER	CO	802383324	NA	NA	NA	NA	NA	NA
	1245290436	32		32	MARYHAVEN, INC.	1791 ALUM CREEK DR		COLUMBUS	OH	432071708	NA	NA	NA	NA	NA	NA
	1245294826	32		32	SARASOTA MEMORIAL HOSPITAL	1700 S TAMIAMI TRL		SARASOTA	FL	342393509	NA	NA	NA	NA	NA	NA
	1679511679	4		4	WALLACE EYE SURGERY, LTD	4110 PARLIAMENT DR		ALEXANDRIA	LA	713032717	NA	NA	NA	NA	NA	NA
	1811005150	7		7	THE CHARLOTTE-MECKLENBURG HOSPITAL AUTHORITY	1000 BLYTHE BLVD		CHARLOTTE	NC	282035812	NA	NA	NA	NA	NA	NA
	1245314699	1		1	PALMETTO LAKE CITY OPERATING LLC	1940 BOYD RD		SCRANTON	SC	295915835	NA	NA	NA	NA	NA	NA
	1245323088	27		27	BARTLETT CARE CENTER, LLC	600 E WASHINGTON AVE		SANTA ANA	CA	92701	NA	NA	NA	NA	NA	NA
	1245324276	7		7	CARLISLE HEALTH CARE, INC.	730 HILLCREST AVENUE		CARLISLE	OH	45005	NA	NA	NA	NA	NA	NA
	1245329440	1		1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
	1245343334	4		4	WILMON CORPORATION	8951 GRANITE HILL DR		RIVERSIDE	CA	925091104	NA	NA	NA	NA	NA	NA
	1811035710	10		10	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
	1245351717	16		16	SSC HOUSTON CYPRESS WOOD OPERATING COMPANY LLC	10851 CRESCENT MOON DR		HOUSTON	TX	770644020	NA	NA	NA	NA	NA	NA
	1245372499	300		300	MYRTLE HILLIARD DAVIS COMPREHENSIVE HEALTH CENTERS INC	5471 DR MARTIN LUTHER KING DRIVE		ST LOUIS	MO	631124265	NA	NA	NA	NA	NA	NA
	1245376375	1		1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
	1245388982	292		292	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
	1679546915	18		18	GRANCARE LLC	4109 EMERALD ST		TORRANCE	CA	905033105	NA	NA	NA	NA	NA	NA
	1679547756	34		34	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
	1245406651	44		44	UNIVERSITY OF ROCHESTER MEDICAL CENTER	601 ELMWOOD AVE	BOX 626	ROCHESTER	NY	146420001	NA	NA	NA	NA	NA	NA
	1245407287	17		17	BAYLOR COLLEGE OF MEDICINE	1 BAYLOR PLZ		HOUSTON	TX	770303411	NA	NA	NA	NA	NA	NA
	1679562557	3		3	NOTELLAGE CORPORATION	4681 EAGLE ROCK BLVD		LOS ANGELES	CA	90041	NA	NA	NA	NA	NA	NA
	1396175196	2,447		2,447	THYROID SPECIALTY LABORATORY INC	2900 LEMAY FERRY RD	SUITE 114	SAINT LOUIS	MO	631253900	NA	NA	NA	NA	NA	NA
	1679569370	16		16	LEONARD MANOR INC	902 E HACKBERRY ST		LEONARD	TX	754526318	NA	NA	NA	NA	NA	NA
	1245422187	36		36	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
	1396711396	378		378	COMMUNITY MEDICAL CENTER INC	2827 FORT MISSOULA RD		MISSOULA	MT	598047408	NA	NA	NA	NA	NA	NA
	1245434661	4		4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
	1245437763	11		11	RICHLAND HILLS HEALTH CARE LLC	3109 KINGS CT		RICHLAND HILLS	TX	761186366	NA	NA	NA	NA	NA	NA
	1245476670	415		415	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
	1245477132	217		217	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
	1396721932	11		11	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
	1245500305	1		1	UTSOUTHWESTERN MEDICAL CENTER	1935 MEDICAL DISTRICT DR		DALLAS	TX	752357701	NA	NA	NA	NA	NA	NA
	1245509280	1		1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
	1679601033	1		1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
	1679602544	2		2	UNIVERSITY MEDICAL SERVICE ASSOCIATION INC	13330 USF LAUREL DRIVE	2ND FLOOR	TAMPA	FL	336126601	NA	NA	NA	NA	NA	NA
	1679605729	5,008		5,008	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
	1245570118	7		7	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
	1245594043	130		130	GLENVUE H&R NURSING LLC	721 N VETERANS BLVD		GLENNVILLE	GA	304272208	NA	NA	NA	NA	NA	NA
	1245620640	486		486	MERCY HEALTH PARTNERS LOURDES INC	1530 LONE OAK RD		PADUCAH	KY	420037901	NA	NA	NA	NA	NA	NA
	1245641018	1		1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
	1245643758	30		30	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
	1245659432	3		3	ENGLISH DERMATOLOGY PC	15215 S 48TH ST	SUITE 120	PHOENIX	AZ	850449142	NA	NA	NA	NA	NA	NA
	1255302659	2		2	ADVANCE INTERNAL MEDICINE P C	18121 GEORGE AVE	SUITE #103	OLNEY	MD	20832	NA	NA	NA	NA	NA	NA
	1679660864	142		142	THI OF NEVADA II AT NORTH LAS VEGAS, LLC	3215 E CHEYENNE AVE		NORTH LAS VEGAS	NV	890304235	NA	NA	NA	NA	NA	NA
	1255312831	31		31	CLOVERLEAF ENTERPRISES, INC.	5800 W WILSON ST		BANNING	CA	922203042	NA	NA	NA	NA	NA	NA
	1255313664	2		2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
