CLIA	NPI	NPI_CLM_CNT	CLIA_CLM_CNT	TOTAL_CLM_CNT	NPI_FAC_NAME	NPI_CITY	NPI_STATE	CLIA_FAC_NAME	CLIA_CITY	CLIA_STATE
	1801826912	186		186	WELLMONT HEALTH SYSTEM	BIG STONE GAP	VA	NA	NA	NA
	1386681286	12		12	ESCONDIDO MEDICAL INVESTORS LIMITED PARTNERSHIP	ESCONDIDO	CA	NA	NA	NA
	1386682573	1		1	OAKSHADOWS HOME HEALTH CARE LLC	HOUSTON	TX	NA	NA	NA
	1386689917	213		213	SLEEP THERAPY & RESEARCH CENTER	SAN ANTONIO	TX	NA	NA	NA
	1386690642	548		548	NA	NA	NA	NA	NA	NA
	1386690790	1		1	HELIXCARE MEDICAL GROUP, LLC	BALTIMORE	MD	NA	NA	NA
	1386697688	4		4	ORO VALLEY HOSPITAL LLC	ORO VALLEY	AZ	NA	NA	NA
	1386697803	6		6	DARTMOUTH-HITCHCOCK CLINIC	MANCHESTER	NH	NA	NA	NA
	1386698991	2		2	NA	NA	NA	NA	NA	NA
	1801843313	182		182	SUNBRIDGE RETIREMENT CARE ASSOCIATES LLC	FAYETTEVILLE	TN	NA	NA	NA
	1386705671	810		810	NA	NA	NA	NA	NA	NA
	1386709871	33		33	NA	NA	NA	NA	NA	NA
	1386711471	5		5	NA	NA	NA	NA	NA	NA
	1801858964	1		1	PREMIER PATHOLOGY LABORATORIES INC	PORTERVILLE	CA	NA	NA	NA
	1386726396	18		18	NA	NA	NA	NA	NA	NA
	1386728939	3		3	CRENSHAW ENTERPRISES, INC.	LOS ANGELES	CA	NA	NA	NA
	1386729549	8		8	NA	NA	NA	NA	NA	NA
	1386731313	105		105	VALLEY FALLS TERRACE INC	SPARTANBURG	SC	NA	NA	NA
	1801868302	6		6	HAYWARD HILLS OPERATING COMPANY, LP	HAYWARD	CA	NA	NA	NA
	1801869250	455		455	BOARD OF REGENTS OF THE UNIVERSITY OF OKLAHOMA - OU PHYSICIANS	OKLAHOMA CITY	OK	NA	NA	NA
	1801870019	8		8	NA	NA	NA	NA	NA	NA
	1386764249	160		160	SSC CHARLOTTE SHAMROCK OPERATING COMPANY LLC	CHARLOTTE	NC	NA	NA	NA
	1386765162	13		13	BRUCE E. WARDLE', D.O, P.A.	DALLAS	TX	NA	NA	NA
	1386775385	39		39	NA	NA	NA	NA	NA	NA
	1386782415	2,829		2,829	NA	NA	NA	NA	NA	NA
	1386786150	24		24	SILVERADO HOSPICE, INC	SAN DIEGO	CA	NA	NA	NA
	1386790376	529		529	RED RIVER DERMATOLOGY	ALEXANDRIA	LA	NA	NA	NA
	1386791283	1		1	NA	NA	NA	NA	NA	NA
	1801891395	7		7	DAVID ROSS INC.	PASADENA	CA	NA	NA	NA
	1386807915	228		228	KAISER FOUNDATION HEALTH PLAN OF GEORGIA INC.	MCDONOUGH	GA	NA	NA	NA
	1386836211	5		5	ALLEN CARE CENTER, INC	GLENDALE	CA	NA	NA	NA
	1528189008	187		187	OAKBEND MEDICAL CENTER	RICHMOND	TX	NA	NA	NA
	1386863561	1		1	COMMONWEALTH OF KENTUCKY	WILMORE	KY	NA	NA	NA
	1386873693	1		1	NA	NA	NA	NA	NA	NA
	1528205028	87		87	NA	NA	NA	NA	NA	NA
	1528226081	713		713	LEAVITT MEDICAL ASSOCIATES OF FLORIDA INC	DELRAY BEACH	FL	NA	NA	NA
	1386876969	1		1	MANOR CARE OF TULSA OK LLC	TULSA	OK	NA	NA	NA
	1386893758	3		3	SURGICAL SUITES AT THE WALL CENTER, LLC	SHREVEPORT	LA	NA	NA	NA
	1801913371	4		4	BROKEN ARROW NURSING HOME INC	BROKEN ARROW	OK	NA	NA	NA
	1669746079	11		11	NA	NA	NA	NA	NA	NA
	1386911006	6		6	NA	NA	NA	NA	NA	NA
	1386916989	4		4	NA	NA	NA	NA	NA	NA
	1386934214	1		1	EL RIO SANTA CRUZ NEIGHBORHOOD HEALTH CENTER	TUCSON	AZ	NA	NA	NA
	1386945947	1		1	PHYSICIANS' HOSPITAL OF MURRIETA, LLC	MURRIETA	CA	NA	NA	NA
	1386949220	4		4	REMARKABLE HEALTHCARE OF FORT WORTH, LP	FORT WORTH	TX	NA	NA	NA
	1386951622	1		1	LAFAYETTE INTERNAL MEDICINE CLINIC, LLC	LAFAYETTE	LA	NA	NA	NA
	1386958965	3		3	WINDSOR OAKRIDGE CARE CENTER, LLC	OAKLAND	CA	NA	NA	NA
	1801990544	1		1	MAINE CENTERS FOR HEALTHCARE	WESTBROOK	ME	NA	NA	NA
	1952375495	43		43	NA	NA	NA	NA	NA	NA
	1811015464	29		29	LAWRENCE MEMORIAL HOSPITAL	LAWRENCE	KS	NA	NA	NA
	1386998664	53		53	NA	NA	NA	NA	NA	NA
	1386999308	9		9	NA	NA	NA	NA	NA	NA
	1396029724	31		31	THE HEALTHCARE CENTER OF DOWNEY, LLC	DOWNEY	CA	NA	NA	NA
	1396072062	9		9	NA	NA	NA	NA	NA	NA
	1538100029	52		52	COLUMBIA-ALLEGHANY REGIONAL HOSPITAL INC	LOW MOOR	VA	NA	NA	NA
	1396076659	83		83	NA	NA	NA	NA	NA	NA
	1396097887	12		12	AUSTIN HEALTH FACILITIES LP	AUSTIN	TX	NA	NA	NA
	1396098091	4		4	OAKBEND MEDICAL CENTER	HOUSTON	TX	NA	NA	NA
	1396113809	32		32	DEEP BLUE TOXICOLOGY LLC	WEST PALM BEACH	FL	NA	NA	NA
	1396137162	1		1	ALERE TOXICOLOGY, INC.	CLEARWATER	FL	NA	NA	NA
	1396157608	4		4	LABSURE LLC	POMPANO BEACH	FL	NA	NA	NA
	1952410870	23		23	KINDRED NURSING CENTERS EAST, L.L.C.	CANAL WINCHESTER	OH	NA	NA	NA
	1396168761	16		16	SONORA QUEST LABORATORIES, LLC	MESA	AZ	NA	NA	NA
	1952422412	1,206		1,206	SSC SWEENY OPERTING COMPANY LLC	SWEENY	TX	NA	NA	NA
	1396187670	6		6	NA	NA	NA	NA	NA	NA
	1396703179	1		1	NA	NA	NA	NA	NA	NA
	1952445728	1		1	PEDRO L. CAJATOR MD PROFESSIONAL CORPORATION	DALY CITY	CA	NA	NA	NA
	1396714663	1,525		1,525	BETHESDA HOSPITAL INC	CINCINNATI	OH	NA	NA	NA
	1396717989	10		10	UNIVERSITY OF TEXAS HEALTH SCIENCE CENTER AT SAN ANTONIO	SAN ANTONIO	TX	NA	NA	NA
	1538131032	16		16	NA	NA	NA	NA	NA	NA
	1396719563	2,651		2,651	BAPTIST GERMANTOWN SURGERY CENTER, LP	GERMANTOWN	TN	NA	NA	NA
	1811181027	26		26	NA	NA	NA	NA	NA	NA
	1538139662	948		948	NA	NA	NA	NA	NA	NA
	1811200462	1,261		1,261	ALL PARTNERS NETWORK PLLC	JENSEN BEACH	FL	NA	NA	NA
	1396723516	505		505	LABORATORY CORPORATION OF AMERICA HOLDINGS	THROOP	PA	NA	NA	NA
	1396727210	1		1	PINNACLE HEALTH FACILITIES OF TEXAS III LP	KELLER	TX	NA	NA	NA
	1396727517	65		65	SPANISH MEADOWS OF KATY LTD	KATY	TX	NA	NA	NA
	1811224413	1		1	WINDSOR CHEVIOT HILLS, LLC	LOS ANGELES	CA	NA	NA	NA
	1396728739	7		7	DESOTO RETIREMENT & REHAB CENTER, INC.	MANSFIELD	LA	NA	NA	NA
	1396732046	8		8	NA	NA	NA	NA	NA	NA
	1396732590	26		26	GREENFIELD CARE CENTER OF FAIRFIELD	FAIRFIELD	CA	NA	NA	NA
	1396739074	17		17	NA	NA	NA	NA	NA	NA
	1396745832	1		1	ARIZONA SPINE AND JOINT HOSPITAL LLC	MESA	AZ	NA	NA	NA
	1396748612	3		3	PROGRESSIVE ROLLING HILLS, LLC	BRUNSWICK	OH	NA	NA	NA
	1538169453	222		222	NA	NA	NA	NA	NA	NA
	1396766382	6		6	RIVER CITY CARE CENTER INC	SAN ANTONIO	TX	NA	NA	NA
	1396774451	1		1	OVERTON BROOKS VAMC	SHREVEPORT	LA	NA	NA	NA
	1396776555	6		6	LANCASTER UROLOGICAL GROUP	LANCASTER	PA	NA	NA	NA
	1396778064	4		4	NA	NA	NA	NA	NA	NA
	1538192729	383		383	NA	NA	NA	NA	NA	NA
	1396779948	29		29	TEXAS HEALTH PRESBYTERIAN HOSPITAL DALLAS	DALLAS	TX	NA	NA	NA
	1811926603	6		6	NA	NA	NA	NA	NA	NA
	1811929359	1		1	SAN DIMAS COMMUNITY HOSPITAL, INC.	SAN DIMAS	CA	NA	NA	NA
	1811934631	14		14	NA	NA	NA	NA	NA	NA
	1811935356	394		394	FOUR COUNTY HEALTH CARE LLC	RICHLAND	GA	NA	NA	NA
	1396793899	6		6	NA	NA	NA	NA	NA	NA
	1811941172	17		17	SANFORD BISMARCK	BISMARCK	ND	NA	NA	NA
	1396806998	6		6	BALDWIN GARDENS NURSING CENTER CORPORATION	TEMPLE CITY	CA	NA	NA	NA
	1396810057	11,419		11,419	NA	NA	NA	NA	NA	NA
	1396820890	5		5	LA DORA MANAGEMENT, INC.	BEDFORD	TX	NA	NA	NA
	1396821427	14,954		14,954	BOSTON IVF, INC.	WALTHAM	MA	NA	NA	NA
	1396821971	15		15	FRONT PORCH COMMUNITIES AND SERVICES	LOS ANGELES	CA	NA	NA	NA
	1396823340	4		4	NA	NA	NA	NA	NA	NA
	1396824215	7		7	COSTA MESA HEALTHCARE INC.	COSTA MESA	CA	NA	NA	NA
	1811963101	8		8	ALTO NURSING CENTER, INC.	RUSK	TX	NA	NA	NA
	1396832465	3		3	GARFIELD NURSING HOME, INC.	OAKLAND	CA	NA	NA	NA
	1396832713	1,689		1,689	NA	NA	NA	NA	NA	NA
	1538323761	6		6	NA	NA	NA	NA	NA	NA
	1538338793	4		4	GRANCELL VILLAGE OF THE LOS ANGELES JEWISH HOME FOR THE AGING	RESEDA	CA	NA	NA	NA
	1396837951	4		4	CENTRAL IOWA HOSPITAL CORPORATION	DES MOINES	IA	NA	NA	NA
	1811979115	108		108	HMG PARK MANOR OF CYFAIR, L.L.C.	HOUSTON	TX	NA	NA	NA
	1811982176	4		4	COUNTRY VILLA PARK MARINO HEALTHCARE CENTER, LLC	PASADENA	CA	NA	NA	NA
	1396851556	50		50	NA	NA	NA	NA	NA	NA
	1396858791	15,770		15,770	NA	NA	NA	NA	NA	NA
	1396875670	381		381	SAN ANTONIO HEALTH SERVICE CORP	SAN ANTONIO	TX	NA	NA	NA
	1396881033	6		6	WINDSOR ELMHAVEN CARE CENTER, LLC	STOCKTON	CA	NA	NA	NA
	1396882205	9		9	NA	NA	NA	NA	NA	NA
	1396894200	36		36	NA	NA	NA	NA	NA	NA
	1396894291	13		13	NA	NA	NA	NA	NA	NA
	1396911574	2		2	CALDWELL MEMORIAL HOSPITAL INC	WISNER	LA	NA	NA	NA
	1811998206	1		1	MAPLE KNOLL COMMUNITIES INC	OXFORD	OH	NA	NA	NA
	1396928883	5,451		5,451	PREMIER PHYSICIANS CENTERS, INC	LAKEWOOD	OH	NA	NA	NA
	1396929543	189		189	THE LEGACY AT WILLOW BEND RETIREMENT COMMUNITY INC	PLANO	TX	NA	NA	NA
	1396931051	331		331	NEXION HEALTH AT LANCASTER, INC.	LANCASTER	TX	NA	NA	NA
	1396933016	941		941	COLONNADES HEALTH CARE CENTER LTD CO	PEARLAND	TX	NA	NA	NA
	1548205461	1		1	NA	NA	NA	NA	NA	NA
	1396956850	208		208	THI OF NEVADA AT CHEYENNE LLC	NORTH LAS VEGAS	NV	NA	NA	NA
	1396962973	65		65	NA	NA	NA	NA	NA	NA
	1821026816	1		1	EAST COOPER COMMUNITY HOSPITAL, INC.	MT PLEASANT	SC	NA	NA	NA
	1821027632	29		29	DOUGLAS FIR HOLDINGS, LLC	HUNTINGTON BEACH	CA	NA	NA	NA
	1396972667	4		4	NA	NA	NA	NA	NA	NA
	1396986436	9		9	COVENANT CARE LODI, LLC	LODI	CA	NA	NA	NA
	1689631103	451		451	NA	NA	NA	NA	NA	NA
	1396998886	2		2	UNIVERSITY OF IOWA HOSPITALS AND CLINICS	IOWA CITY	IA	NA	NA	NA
	1821042045	28		28	NA	NA	NA	NA	NA	NA
	1407016553	2		2	NA	NA	NA	NA	NA	NA
	1548232150	1		1	GRANCARE LLC	SANTA CRUZ	CA	NA	NA	NA
	1548232184	18		18	GRANCARE LLC	SAN JOSE	CA	NA	NA	NA
	1821061151	1		1	ST LOUIS UNIVERSITY	SAINT LOUIS	MO	NA	NA	NA
	1407046246	39		39	DOCTORS' HOSPITAL AT DEER CREEK, LLC	LEESVILLE	LA	NA	NA	NA
	1821064742	3		3	NA	NA	NA	NA	NA	NA
	1407060700	1		1	ROBIN C WILLIAMS, MD, PA	BATESVILLE	AR	NA	NA	NA
	1407078751	33		33	EXCEL DERMATOLOGY INSTITUTE	VIENNA	VA	NA	NA	NA
	1407093891	1		1	TEMPE NEW DAY SURGERY CENTER LP	TEMPE	AZ	NA	NA	NA
	1821078494	18		18	COMMUNITY HOSPITAL OF ANDALUSIA LLC	ANDALUSIA	AL	NA	NA	NA
	1407111024	73		73	EAST TEXAS CLINICAL LABORATORY	DALLAS	TX	NA	NA	NA
	1821084138	677		677	LIVINGSTON HEALTH CARE CENTER LTD. CO.	LIVINGSTON	TX	NA	NA	NA
	1407115884	6		6	MICHIANA SPINE, SPORTS & OCCUPATIONAL REHAB, PC	SAINT JOSEPH	MI	NA	NA	NA
	1407122260	3		3	HUNTINGTON REPRODUCTIVE CENTER	LAGUNA HILLS	CA	NA	NA	NA
	1407127384	9		9	DEWITT MEDICAL DISTRICT	CORPUS CHRISTI	TX	NA	NA	NA
	1407154636	9		9	OLEANDER HOLDINGS, LLC	SACRAMENTO	CA	NA	NA	NA
	1962823401	82		82	HOLLYMEAD CONTINUING CARE CENTER LTD. CO.	FLOWER MOUND	TX	NA	NA	NA
	1962829663	59		59	WINCHESTER PLACE HEALTH CARE LLC	CANAL WINCHESTER	OH	NA	NA	NA
	1407188345	9		9	NA	NA	NA	NA	NA	NA
	1407189772	1		1	NA	NA	NA	NA	NA	NA
	1407236177	6		6	ADVANCED TOXICOLOGY,LLC	WEST LINN	OR	NA	NA	NA
	1407246887	25		25	ATLANTIC BIOTECH, LLC.	POMPANO BEACH	FL	NA	NA	NA
	1407252083	11		11	MAX TOXICOLOGY LLC	DURANGO	CO	NA	NA	NA
	1407253677	3		3	NA	NA	NA	NA	NA	NA
	1407255201	601		601	SOUTHWEST PATHOLOGY PLLC	TEMPE	AZ	NA	NA	NA
	1407265614	365		365	SORRENTO CONTINUING CARE CENTER LTD. CO.	SAN ANTONIO	TX	NA	NA	NA
	1407274517	14		14	CHERRY HILLS HEALTHCARE, INC.	ENGLEWOOD	CO	NA	NA	NA
	1407287048	1,869		1,869	BHS LABORATORY SERVICES OF FLORIDA	PALM BEACH GARDENS	FL	NA	NA	NA
	1407801673	1		1	MIAMI BEACH HEALTHCARE GROUP, LTD.	AVENTURA	FL	NA	NA	NA
	1548349186	5		5	NA	NA	NA	NA	NA	NA
	1407805633	1		1	BLUEFIELD REGIONAL MEDICAL CENTER	BLUEFIELD	WV	NA	NA	NA
	1407806144	24,117		24,117	NA	NA	NA	NA	NA	NA
	1407808090	2		2	SAINT JAMES HOSPITAL	PONTIAC	IL	NA	NA	NA
	1407813173	1		1	NEXION HEALTH AT PIERREMONT, INC.	SHREVEPORT	LA	NA	NA	NA
	1407813777	41		41	HISTO-PATH TECHNICAL SPECIALTIES, INC	MODESTO	CA	NA	NA	NA
	1548387418	32		32	THE METHODIST HOSPITAL	HOUSTON	TX	NA	NA	NA
	1821191008	12		12	NA	NA	NA	NA	NA	NA
	1407822810	4		4	NA	NA	NA	NA	NA	NA
	1821206244	1,078		1,078	NA	NA	NA	NA	NA	NA
	1407831118	28		28	NA	NA	NA	NA	NA	NA
	1407838063	277		277	SOUTH CAROLINA MEDICAL ENDOSCOPY, INC.	COLUMBIA	SC	NA	NA	NA
	1407839921	14		14	SHARP MEMORIAL HOSPITAL	SAN DIEGO	CA	NA	NA	NA
	1407840135	32		32	J-S FRISCO OPERATIONS, LP	FRISCO	TX	NA	NA	NA
	1407842800	2		2	COAST FORK NURSING CENTER INC	COTTAGE GROVE	OR	NA	NA	NA
	1407843998	43		43	COUNTRYSIDE NURSING AND REHABILITATION LP	PILOT POINT	TX	NA	NA	NA
	1407850985	959		959	NA	NA	NA	NA	NA	NA
	1407851090	3		3	WICHITA FALLS ENDOSCOPY CENTER	WICHITA FALLS	TX	NA	NA	NA
	1407853971	4		4	BUCKNER RETIREMENT SERVICES, INC.	HOUSTON	TX	NA	NA	NA
	1972596088	222		222	MYRTLE HILLIARD DAVIS COMPREHENSIVE HEALTH CENTERS, INC.	SAINT LOUIS	MO	NA	NA	NA
	1407855158	1		1	FAMILY HEALTH CENTER OF BOONE COUNTY	MARCELINE	MO	NA	NA	NA
	1407859655	12		12	DELNOR-COMMUNITY HOSPITAL	GENEVA	IL	NA	NA	NA
	1821324948	3		3	MARANA HEALTH CENTER, INC	TUCSON	AZ	NA	NA	NA
	1407862030	2		2	NA	NA	NA	NA	NA	NA
	1407864333	1,363		1,363	UVALDE COUNTY HOSPITAL AUTHORITY	GEORGE WEST	TX	NA	NA	NA
	1699029413	442		442	FOSSIL CREEK HEALTHCARE, INC.	RICHLAND HILLS	TX	NA	NA	NA
	1407879315	187		187	DALLAS COUNTY HOSPITAL DISTRICT	MESQUITE	TX	NA	NA	NA
	1407882012	10		10	NA	NA	NA	NA	NA	NA
	1407885056	17		17	REGIONAL PATHOLOGISTS PC	WEST NEW YORK	NJ	NA	NA	NA
	1407886385	2		2	DES PERES HOSPITAL, INC.	SAINT LOUIS	MO	NA	NA	NA
	1821396268	5		5	NA	NA	NA	NA	NA	NA
	1407894314	2		2	LAS VEGAS OPERATIONS, LCC	LAS VEGAS	NV	NA	NA	NA
	1821408394	145		145	DIVERSICARE OF NICHOLASVILLE, LLC	NICHOLASVILLE	KY	NA	NA	NA
	1407908155	88		88	ADK THOMASVILLE OPERATOR, LLC	THOMASVILLE	GA	NA	NA	NA
	1407908163	302		302	ADK LAGRANGE OPERATOR, LLC	LAGRANGE	GA	NA	NA	NA
	1407913874	31		31	STATE OF SOUTH CAROLINA	COLUMBIA	SC	NA	NA	NA
	1407917107	1		1	ASPEN DERMATOLOGY PLLC	SPANISH FORK	UT	NA	NA	NA
	1407924582	19		19	NORCAL CARE CENTERS, INC	ANTIOCH	CA	NA	NA	NA
	1407928500	2		2	THE GOOD SAMARITAN HOSPITAL	LEBANON	PA	NA	NA	NA
	1407930225	9		9	NA	NA	NA	NA	NA	NA
	1407934946	8		8	BURLINGTON CONVALESCENT HOSPITAL INC.	LOS ANGELES	CA	NA	NA	NA
	1407965031	1		1	TRUSTEES OF THE UNIVERSITY OF PENNSYLVANIA	PHILADELPHIA	PA	NA	NA	NA
	1407972573	2		2	HISTOTEC, INC.	MURRAY	UT	NA	NA	NA
	1407977069	129		129	SSC ANDERSONVILLE OPERATING COMPANY LLC	ANDERSONVILLE	TN	NA	NA	NA
	1407985302	43		43	NA	NA	NA	NA	NA	NA
	1407990088	11		11	PMC HOSPITAL, LLC	PASADENA	TX	NA	NA	NA
	1831144054	1		1	FRANKLIN PARISH HOSPITAL	NEWELLTON	LA	NA	NA	NA
	1417001207	90		90	SONIA C ZARATE NAVARRO M.D. INC	DALY CITY	CA	NA	NA	NA
	1831149962	1		1	656 DILLON WAY OPERATIONS LLC	AURORA	CO	NA	NA	NA
	1417011941	778		778	UNIVERSITY HOSPITALS MEDICAL GROUP	WESTLAKE	OH	NA	NA	NA
	1417012121	118		118	NA	NA	NA	NA	NA	NA
	1417014564	17		17	UNIVERSITY OF WASHINGTON MEDICAL CENTER	SEATTLE	WA	NA	NA	NA
	1417027806	31		31	PRIMARY CARE HEALTH SERVICES INC.	HOMESTEAD	PA	NA	NA	NA
	1831171651	27		27	PHP MISSION CARE CENTERS - HOUSTON LP	HOUSTON	TX	NA	NA	NA
	1417051038	2		2	SAINT LOUISE REGIONAL HOSPITAL	GILROY	CA	NA	NA	NA
	1831174234	43		43	LABORATORY CORPORATION OF AMERICA	OKLAHOMA CITY	OK	NA	NA	NA
	1831175355	452		452	RUBIL CORP	CUMMING	GA	NA	NA	NA
	1417077371	3		3	SSC FORT COLLINS SPRING CREEK OPERATING COMPANY LLC	FORT COLLINS	CO	NA	NA	NA
	1417083270	1		1	LINCOLN PARK TERRACE, INC.	CHICAGO	IL	NA	NA	NA
	1417095266	4		4	LINCOLN MANOR, INC.	DECATUR	IL	NA	NA	NA
	1417100264	1		1	WK HYPERBARIC & WOUND CARE CENTER	SHREVEPORT	LA	NA	NA	NA
	1982011441	188		188	NA	NA	NA	NA	NA	NA
	1699778415	1		1	NA	NA	NA	NA	NA	NA
	1417137597	1		1	NA	NA	NA	NA	NA	NA
	1831195437	440		440	CUNNINGHAM PATHOLOGY, LLC	BIRMINGHAM	AL	NA	NA	NA
	1417138991	183		183	NA	NA	NA	NA	NA	NA
	1417152570	43		43	NOVATO HEALTHCARE CENTER, LLC	NOVATO	CA	NA	NA	NA
	1417177841	4		4	PEDCARE, PA	MESQUITE	TX	NA	NA	NA
	1417186693	1		1	CRESTWOOD NURSING AND REHAB CENTER	OGDEN	UT	NA	NA	NA
	1417191727	1		1	NA	NA	NA	NA	NA	NA
	1417192170	113		113	BELTLINE SCC LLC	GARLAND	TX	NA	NA	NA
	1417195942	52		52	NA	NA	NA	NA	NA	NA
	1417199340	1		1	EL CAMINO HOSPITAL	LOS GATOS	CA	NA	NA	NA
	1417199803	5		5	UTAH VALLEY REHABILITATION AND HEALTHCARE CENTER, LLC	PROVO	UT	NA	NA	NA
	1831237205	498		498	GRAYSON SQUARE HEALTH CARE CENTER	SAN ANTONIO	TX	NA	NA	NA
	1417210246	176		176	NA	NA	NA	NA	NA	NA
	1831238773	2		2	CORPUS CHRISTI ENDOSCOPY CENTER LLP	CORPUS CHRISTI	TX	NA	NA	NA
	1831244375	146		146	NA	NA	NA	NA	NA	NA
	1831264092	1		1	JHA GERIATRIC SERVICES	RESEDA	CA	NA	NA	NA
	1417250945	238		238	INTERPACE DIAGNOSTICS LAB, INC.	NEW HAVEN	CT	NA	NA	NA
	1417255233	2		2	CANTON LONG TERM CARE, LLC	CANTON	TX	NA	NA	NA
	1417255647	23		23	NA	NA	NA	NA	NA	NA
	1417264011	1		1	NA	NA	NA	NA	NA	NA
	1417275959	3		3	NA	NA	NA	NA	NA	NA
	1831363548	14		14	NA	NA	NA	NA	NA	NA
	1831379304	501		501	NA	NA	NA	NA	NA	NA
	1417283805	4		4	PITTSBURG SNF LLC	PITTSBURG	TX	NA	NA	NA
	1558594747	1		1	SMI IMAGING, LLC	GLENDALE	AZ	NA	NA	NA
	1417370651	10		10	NA	NA	NA	NA	NA	NA
	1558636993	74		74	NA	NA	NA	NA	NA	NA
	1417392762	154		154	HARBOR VILLAGE INC.	MIAMI	FL	NA	NA	NA
	1417904079	416		416	NA	NA	NA	NA	NA	NA
	1417904566	7		7	SUNBRIDGE SHANDIN HILLS REHABILITION CENTER	SAN BERNARDINO	CA	NA	NA	NA
	1417904939	418		418	PRUITTHEALTH - GRANDVIEW, LLC	ATHENS	GA	NA	NA	NA
	1417907098	215		215	SUNBRIDGE RETIREMENT CARE ASSOCIATES LLC	ATLANTA	GA	NA	NA	NA
	1417912114	6		6	UNMC PHYSICIANS	OMAHA	NE	NA	NA	NA
	1417914672	1		1	NA	NA	NA	NA	NA	NA
	1417918210	2		2	NEXION HEALTH AT BAYTOWN INC	BAYTOWN	TX	NA	NA	NA
	1831506773	2,185		2,185	PLANNED PARENTHOOD OF ILLINOIS	AURORA	IL	NA	NA	NA
	1417922915	25		25	NA	NA	NA	NA	NA	NA
	1417923426	66		66	FAIRBURN HEALTH CARE CENTER, INC	FAIRBURN	GA	NA	NA	NA
	1417923491	518		518	CHATSWORTH HEALTH CARE CENTER, INC.	CHATSWORTH	GA	NA	NA	NA
	1417928862	22		22	NA	NA	NA	NA	NA	NA
	1831536010	790		790	NA	NA	NA	NA	NA	NA
	1831573856	6		6	NA	NA	NA	NA	NA	NA
	1417932583	9		9	HEALTHSPAN LLP	WAYNESBORO	GA	NA	NA	NA
	1417935503	39		39	AVAMAR CENTER FOR ENDOSCOPY,INC	WARREN	OH	NA	NA	NA
	1568423648	1,717		1,717	NA	NA	NA	NA	NA	NA
	1417950106	7,188		7,188	CHRISTUS HEALTH NORTHERN LOUISIANA	SHREVEPORT	LA	NA	NA	NA
	1417950163	6		6	JEWISH HOME FOR THE AGING OF GREATER LOS ANGELES-GRANCELL VILLAGE	RESEDA	CA	NA	NA	NA
	1841233970	1,171		1,171	NA	NA	NA	NA	NA	NA
	1417952748	3		3	NA	NA	NA	NA	NA	NA
	1982895116	520		520	NA	NA	NA	NA	NA	NA
	1417973454	16		16	NA	NA	NA	NA	NA	NA
	1982908083	195		195	MOUNTAIN TRACE NURSING ADK, LLC	SYLVA	NC	NA	NA	NA
	1841238326	364		364	DAWSON MANOR NURSING HOME LLC	DAWSON	GA	NA	NA	NA
	1417990805	87		87	NORTHFIELD HOSPITAL	NORTHFIELD	MN	NA	NA	NA
	1841242542	82,828		82,828	SANFORD MEDICAL CENTER	SIOUX FALLS	SD	NA	NA	NA
	1417994856	9		9	DELRAY AMBULATORY SURGICAL & LASER CENTER	DELRAY BEACH	FL	NA	NA	NA
	1417999178	1		1	HEARTLAND OF EATON OH LLC	EATON	OH	NA	NA	NA
	1417999780	1		1	SHREVEPORT MANOR, LLC	SHREVEPORT	LA	NA	NA	NA
	1427003441	7		7	WESTMINSTER VILLAGE MUNCIE, INC	MUNCIE	IN	NA	NA	NA
	1427003649	9		9	LIFE CARE CENTERS OF AMERICA, INC.	BELLFLOWER	CA	NA	NA	NA
	1427007384	1,595		1,595	WHEATON FRANCISCAN, INC	MILWAUKEE	WI	NA	NA	NA
	1841277076	1		1	NA	NA	NA	NA	NA	NA
	1427008002	1		1	NA	NA	NA	NA	NA	NA
	1427013440	14		14	UROLOGICAL ASSOCIATES OF SAVANNAH, PC	SAVANNAH	GA	NA	NA	NA
	1427027416	16		16	NA	NA	NA	NA	NA	NA
	1427030261	1,209		1,209	NA	NA	NA	NA	NA	NA
	1427031012	1		1	MCV HEALTH CARE FACILITIES, INC.	MASON	OH	NA	NA	NA
	1841295003	6		6	BELLAKEN HEALTH GROUP, INC.	OAKLAND	CA	NA	NA	NA
	1700194024	4		4	ETHOS HOLDING CORP.	FAIRFIELD	OH	NA	NA	NA
	1427033380	28		28	NA	NA	NA	NA	NA	NA
	1841298437	6		6	WEST PALM OUTPATIENT SURGERY AND LASER CENTER LTD	WEST PALM BEACH	FL	NA	NA	NA
	1841299187	3		3	ST. MARY'S HEALTH CARE SYSTEM INC	WATKINSVILLE	GA	NA	NA	NA
	1427041888	12		12	NA	NA	NA	NA	NA	NA
	1427043298	33		33	DELMAR GARDENS OF GREEN VALLEY OPERATING LLC	HENDERSON	NV	NA	NA	NA
	1427049816	129		129	WOODLAND CARE CENTER, LLC	RESEDA	CA	NA	NA	NA
	1427052026	1		1	SUMMIT ENDOSCOPY CENTER	FAYETTEVILLE	GA	NA	NA	NA
	1427055839	2		2	REGENTS OF THE UNIV OF CALIFORNIA	SANTA MONICA	CA	NA	NA	NA
	1427057405	16		16	TWILIGHT HAVEN	FRESNO	CA	NA	NA	NA
	1427064252	52		52	NA	NA	NA	NA	NA	NA
	1427066000	4		4	PLANNED PARENTHOOD OF GREATER OHIO	BEDFORD HEIGHTS	OH	NA	NA	NA
	1427066786	655		655	SLF NO. 1 LLC	CROSSVILLE	TN	NA	NA	NA
