NPI	NPICNT	TAXONOMY_CODE	TAXONOMY_DESC1	TAXONOMY_DESC2	TAXONOMY_DESC3	ORG_TYPE_CODE	ORG_TYPE_DESC
1699884858	2,129	282N00000X	Hospitals	General Acute Care Hospital		1006022	Hospital, Acute Care
1639264575	715	282N00000X	Hospitals	General Acute Care Hospital		1006022	Hospital, Acute Care
1104873710	202	282N00000X	Hospitals	General Acute Care Hospital		1006022	Hospital, Acute Care
1053358176	229	282N00000X	Hospitals	General Acute Care Hospital		1006022	Hospital, Acute Care
1013062769	1	282N00000X	Hospitals	General Acute Care Hospital		1006022	Hospital, Acute Care
1124072715	1	282N00000X	Hospitals	General Acute Care Hospital		1006022	Hospital, Acute Care
1982695441	2	282N00000X	Hospitals	General Acute Care Hospital		1006022	Hospital, Acute Care
1710041694	8	282N00000X	Hospitals	General Acute Care Hospital		1006022	Hospital, Acute Care
1194776351	12	282N00000X	Hospitals	General Acute Care Hospital		1006022	Hospital, Acute Care
1891733788	1	282N00000X	Hospitals	General Acute Care Hospital		1006022	Hospital, Acute Care
1679816201	7	282N00000X	Hospitals	General Acute Care Hospital		1006022	Hospital, Acute Care
1740276518	3,834	282N00000X	Hospitals	General Acute Care Hospital		1006022	Hospital, Acute Care
1932204427	12	282N00000X	Hospitals	General Acute Care Hospital		1006022	Hospital, Acute Care
1366436123	388	282N00000X	Hospitals	General Acute Care Hospital		1006022	Hospital, Acute Care
1508843566	6	282N00000X	Hospitals	General Acute Care Hospital		1006022	Hospital, Acute Care
1144286402	5,637	282N00000X	Hospitals	General Acute Care Hospital		1006022	Hospital, Acute Care
1043408404	1	282N00000X	Hospitals	General Acute Care Hospital		1006022	Hospital, Acute Care
1023013448	29	282N00000X	Hospitals	General Acute Care Hospital		1006022	Hospital, Acute Care
1689635138	1	282N00000X	Hospitals	General Acute Care Hospital		1006022	Hospital, Acute Care
1679579262	1	282N00000X	Hospitals	General Acute Care Hospital		1006022	Hospital, Acute Care
1154302271	2	282N00000X	Hospitals	General Acute Care Hospital		1006022	Hospital, Acute Care
1811951429	82	282N00000X	Hospitals	General Acute Care Hospital		1006022	Hospital, Acute Care
1932194222	3	282N00000X	Hospitals	General Acute Care Hospital		1006022	Hospital, Acute Care
1457321036	22	282N00000X	Hospitals	General Acute Care Hospital		1006022	Hospital, Acute Care
1295772259	2,854	282N00000X	Hospitals	General Acute Care Hospital		1006022	Hospital, Acute Care
1275577686	104	282N00000X	Hospitals	General Acute Care Hospital		1006022	Hospital, Acute Care
1154317964	53	282N00000X	Hospitals	General Acute Care Hospital		1006022	Hospital, Acute Care
1487930301	1	282N00000X	Hospitals	General Acute Care Hospital		1006022	Hospital, Acute Care
1801874227	11,250	282N00000X	Hospitals	General Acute Care Hospital		1006022	Hospital, Acute Care
1376584110	1,139	282N00000X	Hospitals	General Acute Care Hospital		1006022	Hospital, Acute Care
1598717480	11	282N00000X	Hospitals	General Acute Care Hospital		1006022	Hospital, Acute Care
1316902414	4	282N00000X	Hospitals	General Acute Care Hospital		1006022	Hospital, Acute Care
1164403861	5	282N00000X	Hospitals	General Acute Care Hospital		1006022	Hospital, Acute Care
1437107208	168	282N00000X	Hospitals	General Acute Care Hospital		1006022	Hospital, Acute Care
1205860335	17	282N00000X	Hospitals	General Acute Care Hospital		1006022	Hospital, Acute Care
1063596443	11	282N00000X	Hospitals	General Acute Care Hospital		1006022	Hospital, Acute Care
1144274879	2	282N00000X	Hospitals	General Acute Care Hospital		1006022	Hospital, Acute Care
1972579837	2	282N00000X	Hospitals	General Acute Care Hospital		1006022	Hospital, Acute Care
1649248626	52,943	282N00000X	Hospitals	General Acute Care Hospital		1006022	Hospital, Acute Care
1629118609	234	282N00000X	Hospitals	General Acute Care Hospital		1006022	Hospital, Acute Care
1790706901	2	282N00000X	Hospitals	General Acute Care Hospital		1006022	Hospital, Acute Care
1225083074	9	282N00000X	Hospitals	General Acute Care Hospital		1006022	Hospital, Acute Care
1912964081	2,321	282N00000X	Hospitals	General Acute Care Hospital		1006022	Hospital, Acute Care
1114924834	16	282N00000X	Hospitals	General Acute Care Hospital		1006022	Hospital, Acute Care
1447359997	28	282N00000X	Hospitals	General Acute Care Hospital		1006022	Hospital, Acute Care
1215921077	612	282N00000X	Hospitals	General Acute Care Hospital		1006022	Hospital, Acute Care
1427007384	1,595	282N00000X	Hospitals	General Acute Care Hospital		1006022	Hospital, Acute Care
1457488595	315	282N00000X	Hospitals	General Acute Care Hospital		1006022	Hospital, Acute Care
1689776841	50	282N00000X	Hospitals	General Acute Care Hospital		1006022	Hospital, Acute Care
1154304475	1	282N00000X	Hospitals	General Acute Care Hospital		1006022	Hospital, Acute Care
1669427563	699	282N00000X	Hospitals	General Acute Care Hospital		1006022	Hospital, Acute Care
1225036346	10,612	282N00000X	Hospitals	General Acute Care Hospital		1006022	Hospital, Acute Care
1780065540	273	282N00000X	Hospitals	General Acute Care Hospital		1006022	Hospital, Acute Care
1073598439	1	282N00000X	Hospitals	General Acute Care Hospital		1006022	Hospital, Acute Care
1639116726	3	282N00000X	Hospitals	General Acute Care Hospital		1006022	Hospital, Acute Care
1639123284	28	282N00000X	Hospitals	General Acute Care Hospital		1006022	Hospital, Acute Care
1215935366	1	282N00000X	Hospitals	General Acute Care Hospital		1006022	Hospital, Acute Care
1811973100	42	282N00000X	Hospitals	General Acute Care Hospital		1006022	Hospital, Acute Care
1265740195	422	282N00000X	Hospitals	General Acute Care Hospital		1006022	Hospital, Acute Care
1497702575	1	282N00000X	Hospitals	General Acute Care Hospital		1006022	Hospital, Acute Care
1124248752	17	282N00000X	Hospitals	General Acute Care Hospital		1006022	Hospital, Acute Care
1306800602	2	282N00000X	Hospitals	General Acute Care Hospital		1006022	Hospital, Acute Care
1811086994	8	282N00000X	Hospitals	General Acute Care Hospital		1006022	Hospital, Acute Care
1972544856	11	282N00000X	Hospitals	General Acute Care Hospital		1006022	Hospital, Acute Care
1417988833	89	282N00000X	Hospitals	General Acute Care Hospital		1006022	Hospital, Acute Care
1811946734	2	282N00000X	Hospitals	General Acute Care Hospital		1006022	Hospital, Acute Care
1780778969	26	282N00000X	Hospitals	General Acute Care Hospital		1006022	Hospital, Acute Care
1043213911	1	282N00000X	Hospitals	General Acute Care Hospital		1006022	Hospital, Acute Care
1922052018	114	282N00000X	Hospitals	General Acute Care Hospital		1006022	Hospital, Acute Care
1851396576	18	282N00000X	Hospitals	General Acute Care Hospital		1006022	Hospital, Acute Care
1568461572	30,471	282N00000X	Hospitals	General Acute Care Hospital		1006022	Hospital, Acute Care
1023032588	116	282N00000X	Hospitals	General Acute Care Hospital		1006022	Hospital, Acute Care
1073584058	329	282N00000X	Hospitals	General Acute Care Hospital		1006022	Hospital, Acute Care
1356390264	1	282N00000X	Hospitals	General Acute Care Hospital		1006022	Hospital, Acute Care
1841258639	1	282N00000X	Hospitals	General Acute Care Hospital		1006022	Hospital, Acute Care
1285664177	1	282N00000X	Hospitals	General Acute Care Hospital		1006022	Hospital, Acute Care
1750387031	1	282N00000X	Hospitals	General Acute Care Hospital		1006022	Hospital, Acute Care
1124272547	1,687	282N00000X	Hospitals	General Acute Care Hospital		1006022	Hospital, Acute Care
1649223645	19	282N00000X	Hospitals	General Acute Care Hospital		1006022	Hospital, Acute Care
1922058551	1	282N00000X	Hospitals	General Acute Care Hospital		1006022	Hospital, Acute Care
1326020447	3	282N00000X	Hospitals	General Acute Care Hospital		1006022	Hospital, Acute Care
1447378625	5	282N00000X	Hospitals	General Acute Care Hospital		1006022	Hospital, Acute Care
1710943881	99	282N00000X	Hospitals	General Acute Care Hospital		1006022	Hospital, Acute Care
1679578439	6,347	282N00000X	Hospitals	General Acute Care Hospital		1006022	Hospital, Acute Care
1124076401	2	282N00000X	Hospitals	General Acute Care Hospital		1006022	Hospital, Acute Care
1548232044	3	282N00000X	Hospitals	General Acute Care Hospital		1006022	Hospital, Acute Care
1730132515	1	282N00000X	Hospitals	General Acute Care Hospital		1006022	Hospital, Acute Care
1912954553	3,512	282N00000X	Hospitals	General Acute Care Hospital		1006022	Hospital, Acute Care
1295763803	10	282N00000X	Hospitals	General Acute Care Hospital		1006022	Hospital, Acute Care
1780668434	29	282N00000X	Hospitals	General Acute Care Hospital		1006022	Hospital, Acute Care
1942247291	2	282N00000X	Hospitals	General Acute Care Hospital		1006022	Hospital, Acute Care
1194762294	1	282N00000X	Hospitals	General Acute Care Hospital		1006022	Hospital, Acute Care
1902803315	326	282N00000X	Hospitals	General Acute Care Hospital		1006022	Hospital, Acute Care
1871665380	39	282N00000X	Hospitals	General Acute Care Hospital		1006022	Hospital, Acute Care
1518912609	99	282N00000X	Hospitals	General Acute Care Hospital		1006022	Hospital, Acute Care
1578630182	1	282N00000X	Hospitals	General Acute Care Hospital		1006022	Hospital, Acute Care
1902839673	1	282N00000X	Hospitals	General Acute Care Hospital		1006022	Hospital, Acute Care
1912007931	2,721	282N00000X	Hospitals	General Acute Care Hospital		1006022	Hospital, Acute Care
1154317964	53	282N00000X	Hospitals	General Acute Care Hospital		1006022	Hospital, Acute Care
1386743045	13	282N00000X	Hospitals	General Acute Care Hospital		1006022	Hospital, Acute Care
1477587632	3	282N00000X	Hospitals	General Acute Care Hospital		1006022	Hospital, Acute Care
1508810573	1	282N00000X	Hospitals	General Acute Care Hospital		1006022	Hospital, Acute Care
1699726406	202	282N00000X	Hospitals	General Acute Care Hospital		1006022	Hospital, Acute Care
1275576381	28	282N00000X	Hospitals	General Acute Care Hospital		1006022	Hospital, Acute Care
1932383882	17	282N00000X	Hospitals	General Acute Care Hospital		1006022	Hospital, Acute Care
1972535052	6,305	282N00000X	Hospitals	General Acute Care Hospital		1006022	Hospital, Acute Care
1154302487	15	282N00000X	Hospitals	General Acute Care Hospital		1006022	Hospital, Acute Care
1265430177	14	282N00000X	Hospitals	General Acute Care Hospital		1006022	Hospital, Acute Care
1114922341	16	282N00000X	Hospitals	General Acute Care Hospital		1006022	Hospital, Acute Care
1841241544	10	282N00000X	Hospitals	General Acute Care Hospital		1006022	Hospital, Acute Care
1285681023	3	282N00000X	Hospitals	General Acute Care Hospital		1006022	Hospital, Acute Care
1407805633	1	282N00000X	Hospitals	General Acute Care Hospital		1006022	Hospital, Acute Care
1497702195	75	282N00000X	Hospitals	General Acute Care Hospital		1006022	Hospital, Acute Care
1548393127	924	282N00000X	Hospitals	General Acute Care Hospital		1006022	Hospital, Acute Care
1043328198	19	282N00000X	Hospitals	General Acute Care Hospital		1006022	Hospital, Acute Care
1396765681	1	282N00000X	Hospitals	General Acute Care Hospital		1006022	Hospital, Acute Care
1497798847	91	282N00000X	Hospitals	General Acute Care Hospital		1006022	Hospital, Acute Care
1649246877	4,405	282N00000X	Hospitals	General Acute Care Hospital		1006022	Hospital, Acute Care
1841264868	15	282N00000X	Hospitals	General Acute Care Hospital		1006022	Hospital, Acute Care
1790785996	4	282N00000X	Hospitals	General Acute Care Hospital		1006022	Hospital, Acute Care
1841277704	10	282N00000X	Hospitals	General Acute Care Hospital		1006022	Hospital, Acute Care
1639101199	1,578	282N00000X	Hospitals	General Acute Care Hospital		1006022	Hospital, Acute Care
1699726406	202	282N00000X	Hospitals	General Acute Care Hospital		1006022	Hospital, Acute Care
1447226584	1	282N00000X	Hospitals	General Acute Care Hospital		1006022	Hospital, Acute Care
1396714663	1,525	282N00000X	Hospitals	General Acute Care Hospital		1006022	Hospital, Acute Care
1851336044	1	282N00000X	Hospitals	General Acute Care Hospital		1006022	Hospital, Acute Care
1033154026	6,956	282N00000X	Hospitals	General Acute Care Hospital		1006022	Hospital, Acute Care
1972557064	2	282N00000X	Hospitals	General Acute Care Hospital		1006022	Hospital, Acute Care
1528075108	29	282N00000X	Hospitals	General Acute Care Hospital		1006022	Hospital, Acute Care
1700998697	1	282N00000X	Hospitals	General Acute Care Hospital		1006022	Hospital, Acute Care
1083738827	24	282N00000X	Hospitals	General Acute Care Hospital		1006022	Hospital, Acute Care
1659798536	1	282N00000X	Hospitals	General Acute Care Hospital		1006022	Hospital, Acute Care
1447206438	2	282N00000X	Hospitals	General Acute Care Hospital		1006022	Hospital, Acute Care
1376513754	6	282N00000X	Hospitals	General Acute Care Hospital		1006022	Hospital, Acute Care
1487690400	895	282N00000X	Hospitals	General Acute Care Hospital		1006022	Hospital, Acute Care
1528010451	3	282N00000X	Hospitals	General Acute Care Hospital		1006022	Hospital, Acute Care
1053737502	2,178	282N00000X	Hospitals	General Acute Care Hospital		1006022	Hospital, Acute Care
1316938301	14	282N00000X	Hospitals	General Acute Care Hospital		1006022	Hospital, Acute Care
1700950060	9	282N00000X	Hospitals	General Acute Care Hospital		1006022	Hospital, Acute Care
1922043686	1	282N00000X	Hospitals	General Acute Care Hospital		1006022	Hospital, Acute Care
1205811221	14	282N00000X	Hospitals	General Acute Care Hospital		1006022	Hospital, Acute Care
1104899319	1	282N00000X	Hospitals	General Acute Care Hospital		1006022	Hospital, Acute Care
1497792568	1,762	282N00000X	Hospitals	General Acute Care Hospital		1006022	Hospital, Acute Care
1265437644	10,323	282N00000X	Hospitals	General Acute Care Hospital		1006022	Hospital, Acute Care
1962407460	1	282N00000X	Hospitals	General Acute Care Hospital		1006022	Hospital, Acute Care
1922040591	8	282N00000X	Hospitals	General Acute Care Hospital		1006022	Hospital, Acute Care
1427154335	10	282N00000X	Hospitals	General Acute Care Hospital		1006022	Hospital, Acute Care
1992736649	20	282N00000X	Hospitals	General Acute Care Hospital		1006022	Hospital, Acute Care
1700829199	7	282N00000X	Hospitals	General Acute Care Hospital		1006022	Hospital, Acute Care
1174711022	3	282N00000X	Hospitals	General Acute Care Hospital		1006022	Hospital, Acute Care
1659323772	1,417	282N00000X	Hospitals	General Acute Care Hospital		1006022	Hospital, Acute Care
1194744326	43	282N00000X	Hospitals	General Acute Care Hospital		1006022	Hospital, Acute Care
1962572396	91	282N00000X	Hospitals	General Acute Care Hospital		1006022	Hospital, Acute Care
1932182599	143	282N00000X	Hospitals	General Acute Care Hospital		1006022	Hospital, Acute Care
1568446755	3,624	282N00000X	Hospitals	General Acute Care Hospital		1006022	Hospital, Acute Care
1710918545	798	282N00000X	Hospitals	General Acute Care Hospital		1006022	Hospital, Acute Care
1154373843	2	282N00000X	Hospitals	General Acute Care Hospital		1006022	Hospital, Acute Care
1144211301	1	282N00000X	Hospitals	General Acute Care Hospital		1006022	Hospital, Acute Care
1548230204	8	282N00000X	Hospitals	General Acute Care Hospital		1006022	Hospital, Acute Care
1205824737	13,512	282N00000X	Hospitals	General Acute Care Hospital		1006022	Hospital, Acute Care
1740268846	601	282N00000X	Hospitals	General Acute Care Hospital		1006022	Hospital, Acute Care
1275570376	208	282N00000X	Hospitals	General Acute Care Hospital		1006022	Hospital, Acute Care
1437103777	18	282N00000X	Hospitals	General Acute Care Hospital		1006022	Hospital, Acute Care
1790700904	6	282N00000X	Hospitals	General Acute Care Hospital		1006022	Hospital, Acute Care
1689641680	62	282N00000X	Hospitals	General Acute Care Hospital		1006022	Hospital, Acute Care
1467455154	99	282N00000X	Hospitals	General Acute Care Hospital		1006022	Hospital, Acute Care
1336125640	1	282N00000X	Hospitals	General Acute Care Hospital		1006022	Hospital, Acute Care
1275536799	1,213	282N00000X	Hospitals	General Acute Care Hospital		1006022	Hospital, Acute Care
1528009412	3	282N00000X	Hospitals	General Acute Care Hospital		1006022	Hospital, Acute Care
1538114434	11	282N00000X	Hospitals	General Acute Care Hospital		1006022	Hospital, Acute Care
1063411767	72	282N00000X	Hospitals	General Acute Care Hospital		1006022	Hospital, Acute Care
1427250976	1,834	282N00000X	Hospitals	General Acute Care Hospital		1006022	Hospital, Acute Care
1093791170	2	282N00000X	Hospitals	General Acute Care Hospital		1006022	Hospital, Acute Care
1750530945	67	282N00000X	Hospitals	General Acute Care Hospital		1006022	Hospital, Acute Care
1124103718	28	282N00000X	Hospitals	General Acute Care Hospital		1006022	Hospital, Acute Care
1497770424	35	282N00000X	Hospitals	General Acute Care Hospital		1006022	Hospital, Acute Care
1174579155	19	282N00000X	Hospitals	General Acute Care Hospital		1006022	Hospital, Acute Care
1952348047	224	282N00000X	Hospitals	General Acute Care Hospital		1006022	Hospital, Acute Care
1487706214	9,887	282N00000X	Hospitals	General Acute Care Hospital		1006022	Hospital, Acute Care
1275506115	52	282N00000X	Hospitals	General Acute Care Hospital		1006022	Hospital, Acute Care
